        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , GPU Chip Power Draw [W] , CPU Temperature [°C] ,
2025-02-04 20:24:38 ,         300.0   ,            101.3   ,               36.3   ,        46.0   ,                   0.0   ,               61.0   ,
2025-02-04 20:24:39 ,         300.0   ,            101.3   ,               36.1   ,        45.9   ,                   0.0   ,               59.0   ,
2025-02-04 20:24:40 ,         300.0   ,            101.3   ,               36.2   ,        46.1   ,                   0.0   ,               59.0   ,
2025-02-04 20:24:41 ,         300.0   ,            101.3   ,               36.3   ,        46.1   ,                   0.0   ,               59.0   ,
2025-02-04 20:24:42 ,         300.0   ,            101.3   ,               36.4   ,        46.0   ,                   0.0   ,               59.0   ,
2025-02-04 20:24:43 ,         300.0   ,            101.3   ,               36.3   ,        46.1   ,                   0.0   ,               61.0   ,
2025-02-04 20:24:44 ,         300.0   ,            101.3   ,               36.4   ,        46.2   ,                   0.0   ,               60.0   ,
2025-02-04 20:24:45 ,         300.0   ,            101.3   ,               36.3   ,        46.1   ,                   0.0   ,               64.0   ,
2025-02-04 20:24:46 ,         300.0   ,            101.3   ,               36.5   ,        46.3   ,                   0.0   ,               53.0   ,
2025-02-04 20:24:47 ,         300.0   ,            101.3   ,               36.4   ,        46.3   ,                   0.0   ,               66.0   ,
2025-02-04 20:24:48 ,         300.0   ,            101.3   ,               36.4   ,        46.3   ,                   0.0   ,               64.0   ,
2025-02-04 20:24:49 ,         300.0   ,            101.3   ,               36.5   ,        46.4   ,                   0.0   ,               64.0   ,
2025-02-04 20:24:50 ,         300.0   ,            101.3   ,               36.6   ,        46.3   ,                   0.0   ,               57.0   ,
2025-02-04 20:24:51 ,         300.0   ,            101.3   ,               36.5   ,        46.4   ,                   0.0   ,               57.0   ,
2025-02-04 20:24:52 ,         300.0   ,            101.3   ,               36.5   ,        46.4   ,                   0.0   ,               60.0   ,
2025-02-04 20:24:53 ,         300.0   ,            101.3   ,               36.5   ,        46.5   ,                   0.0   ,               59.0   ,
2025-02-04 20:24:54 ,         300.0   ,            101.3   ,               36.7   ,        46.4   ,                   0.0   ,               59.0   ,
2025-02-04 20:24:55 ,         300.0   ,            101.3   ,               36.6   ,        46.3   ,                   0.0   ,               52.0   ,
2025-02-04 20:24:56 ,         300.0   ,            101.3   ,               36.7   ,        46.3   ,                   0.0   ,               63.0   ,
2025-02-04 20:24:57 ,         300.0   ,            101.3   ,               36.7   ,        46.4   ,                   0.0   ,               56.0   ,
2025-02-04 20:24:58 ,         960.0   ,           1375.2   ,               37.8   ,        49.0   ,                   0.0   ,               71.0   ,
2025-02-04 20:24:59 ,         960.0   ,           1375.2   ,               38.2   ,        49.7   ,                   0.0   ,               76.0   ,
2025-02-04 20:25:00 ,         960.0   ,           1375.2   ,               38.6   ,        50.1   ,                   0.0   ,               72.0   ,
2025-02-04 20:25:01 ,         960.0   ,           1375.2   ,               38.9   ,        50.3   ,                   0.0   ,               72.0   ,
2025-02-04 20:25:02 ,         960.0   ,           1375.2   ,               39.0   ,        50.4   ,                   0.0   ,               71.0   ,
2025-02-04 20:25:03 ,         960.0   ,           1375.2   ,               39.3   ,        50.8   ,                   0.0   ,               72.0   ,
2025-02-04 20:25:04 ,         960.0   ,           1375.2   ,               39.6   ,        51.0   ,                   0.0   ,               76.0   ,
2025-02-04 20:25:05 ,         960.0   ,           1375.2   ,               39.8   ,        51.3   ,                   0.0   ,               66.0   ,
2025-02-04 20:25:06 ,         960.0   ,           1375.2   ,               40.2   ,        51.5   ,                   0.0   ,               74.0   ,
2025-02-04 20:25:07 ,         960.0   ,           1375.2   ,               40.4   ,        51.7   ,                   0.0   ,               78.0   ,
2025-02-04 20:25:08 ,         960.0   ,           1375.2   ,               40.7   ,        52.1   ,                   0.0   ,               78.0   ,
2025-02-04 20:25:09 ,         960.0   ,           1375.2   ,               41.2   ,        52.7   ,                   0.0   ,               79.0   ,
2025-02-04 20:25:10 ,         300.0   ,            101.3   ,               40.0   ,        50.2   ,                   0.0   ,               79.0   ,
2025-02-04 20:25:11 ,         300.0   ,            101.3   ,               40.0   ,        49.9   ,                   0.0   ,               79.0   ,
2025-02-04 20:25:12 ,         300.0   ,            101.3   ,               40.0   ,        49.8   ,                   0.0   ,               77.0   ,
2025-02-04 20:25:13 ,         300.0   ,            101.3   ,               40.2   ,        50.0   ,                   0.0   ,               78.0   ,
2025-02-04 20:25:14 ,         300.0   ,            101.3   ,               40.6   ,        50.5   ,                   0.0   ,               77.0   ,
2025-02-04 20:25:15 ,         300.0   ,            101.3   ,               40.7   ,        50.5   ,                   0.0   ,               77.0   ,
2025-02-04 20:25:16 ,         300.0   ,            101.3   ,               40.7   ,        50.5   ,                   0.0   ,               74.0   ,
2025-02-04 20:25:17 ,         300.0   ,            101.3   ,               40.8   ,        50.5   ,                   0.0   ,               72.0   ,
2025-02-04 20:25:18 ,         300.0   ,            101.3   ,               41.0   ,        50.8   ,                   0.0   ,               75.0   ,
2025-02-04 20:25:19 ,         300.0   ,            101.3   ,               41.1   ,        51.1   ,                   0.0   ,               78.0   ,
2025-02-04 20:25:20 ,         300.0   ,            101.3   ,               41.3   ,        51.0   ,                   0.0   ,               76.0   ,
2025-02-04 20:25:21 ,         300.0   ,            101.3   ,               41.3   ,        51.0   ,                   0.0   ,               74.0   ,
2025-02-04 20:25:22 ,         300.0   ,            101.3   ,               41.5   ,        51.4   ,                   0.0   ,               69.0   ,
2025-02-04 20:25:23 ,         375.0   ,            101.3   ,               41.8   ,        52.0   ,                   0.0   ,               69.0   ,
2025-02-04 20:25:24 ,         375.0   ,            101.3   ,               42.0   ,        52.3   ,                   0.0   ,               67.0   ,
2025-02-04 20:25:25 ,         375.0   ,            101.3   ,               42.0   ,        52.1   ,                   0.0   ,               66.0   ,
2025-02-04 20:25:26 ,         375.0   ,            101.3   ,               42.1   ,        52.4   ,                   0.0   ,               66.0   ,
2025-02-04 20:25:27 ,         300.0   ,            101.3   ,               42.2   ,        52.4   ,                   0.0   ,               68.0   ,
2025-02-04 20:25:28 ,         300.0   ,            101.3   ,               42.3   ,        52.4   ,                   0.0   ,               68.0   ,
2025-02-04 20:25:29 ,         300.0   ,            101.3   ,               42.4   ,        52.6   ,                   0.0   ,               71.0   ,
2025-02-04 20:25:30 ,         300.0   ,            101.3   ,               42.5   ,        52.7   ,                   0.0   ,               73.0   ,
2025-02-04 20:25:31 ,         300.0   ,            101.3   ,               42.5   ,        52.8   ,                   0.0   ,               60.0   ,
2025-02-04 20:25:32 ,         300.0   ,            101.3   ,               42.5   ,        52.8   ,                   0.0   ,               67.0   ,
2025-02-04 20:25:33 ,         300.0   ,            101.3   ,               42.6   ,        52.9   ,                   0.0   ,               63.0   ,
