        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , GPU Chip Power Draw [W] , CPU Temperature [°C] ,
2025-02-04 19:42:45 ,         360.0   ,            101.3   ,               50.2   ,        60.1   ,                   0.0   ,               54.0   ,
2025-02-04 19:42:46 ,         360.0   ,            101.3   ,               50.1   ,        60.0   ,                   0.0   ,               57.0   ,
2025-02-04 19:42:47 ,         375.0   ,            101.3   ,               50.1   ,        60.2   ,                   0.0   ,               50.0   ,
2025-02-04 19:42:48 ,         390.0   ,            101.3   ,               49.9   ,        59.9   ,                   0.0   ,               55.0   ,
2025-02-04 19:42:49 ,         450.0   ,            101.3   ,               49.7   ,        59.7   ,                   0.0   ,               53.0   ,
2025-02-04 19:42:50 ,         480.0   ,            101.3   ,               49.8   ,        59.8   ,                   0.0   ,               58.0   ,
2025-02-04 19:42:51 ,         495.0   ,            101.3   ,               49.5   ,        59.6   ,                   0.0   ,               50.0   ,
2025-02-04 19:42:52 ,         435.0   ,            101.3   ,               49.4   ,        59.4   ,                   0.0   ,               54.0   ,
2025-02-04 19:42:53 ,         405.0   ,            101.3   ,               49.3   ,        59.3   ,                   0.0   ,               65.0   ,
2025-02-04 19:42:54 ,         375.0   ,            101.3   ,               49.3   ,        59.2   ,                   0.0   ,               51.0   ,
2025-02-04 19:42:55 ,         360.0   ,            101.3   ,               49.2   ,        59.2   ,                   0.0   ,               63.0   ,
2025-02-04 19:42:56 ,         360.0   ,            101.3   ,               48.9   ,        58.8   ,                   0.0   ,               53.0   ,
2025-02-04 19:42:57 ,         360.0   ,            101.3   ,               48.8   ,        58.8   ,                   0.0   ,               49.0   ,
2025-02-04 19:42:58 ,         360.0   ,            101.3   ,               48.8   ,        58.7   ,                   0.0   ,               62.0   ,
2025-02-04 19:42:59 ,         360.0   ,            101.3   ,               48.8   ,        58.8   ,                   0.0   ,               49.0   ,
2025-02-04 19:43:00 ,         390.0   ,            101.3   ,               48.7   ,        58.8   ,                   0.0   ,               48.0   ,
2025-02-04 19:43:01 ,         390.0   ,            101.3   ,               48.5   ,        58.4   ,                   0.0   ,               50.0   ,
2025-02-04 19:43:02 ,         360.0   ,            101.3   ,               48.4   ,        58.5   ,                   0.0   ,               56.0   ,
2025-02-04 19:43:03 ,         360.0   ,            101.3   ,               48.3   ,        58.3   ,                   0.0   ,               49.0   ,
2025-02-04 19:43:04 ,         360.0   ,            101.3   ,               48.2   ,        58.1   ,                   0.0   ,               48.0   ,
2025-02-04 19:43:05 ,         360.0   ,            101.3   ,               48.1   ,        58.0   ,                   0.0   ,               50.0   ,
2025-02-04 19:43:06 ,         360.0   ,            101.3   ,               47.9   ,        57.8   ,                   0.0   ,               48.0   ,
2025-02-04 19:43:07 ,         405.0   ,            101.3   ,               47.9   ,        57.9   ,                   0.0   ,               47.0   ,
2025-02-04 19:43:08 ,         405.0   ,            101.3   ,               47.7   ,        57.6   ,                   0.0   ,               50.0   ,
2025-02-04 19:43:09 ,         420.0   ,            101.3   ,               47.7   ,        57.8   ,                   0.0   ,               48.0   ,
2025-02-04 19:43:10 ,         420.0   ,            101.3   ,               47.5   ,        57.4   ,                   0.0   ,               59.0   ,
2025-02-04 19:43:11 ,         450.0   ,            101.3   ,               47.6   ,        57.4   ,                   0.0   ,               56.0   ,
2025-02-04 19:43:12 ,         465.0   ,            101.3   ,               47.4   ,        57.3   ,                   0.0   ,               51.0   ,
2025-02-04 19:43:13 ,         465.0   ,            101.3   ,               47.3   ,        57.1   ,                   0.0   ,               52.0   ,
2025-02-04 19:43:14 ,         375.0   ,            101.3   ,               47.2   ,        57.1   ,                   0.0   ,               47.0   ,
2025-02-04 19:43:15 ,         375.0   ,            101.3   ,               47.3   ,        57.3   ,                   0.0   ,               47.0   ,
2025-02-04 19:43:16 ,         375.0   ,            101.3   ,               47.2   ,        57.2   ,                   0.0   ,               48.0   ,
2025-02-04 19:43:17 ,         375.0   ,            101.3   ,               47.0   ,        56.9   ,                   0.0   ,               50.0   ,
2025-02-04 19:43:18 ,         375.0   ,            101.3   ,               46.9   ,        56.8   ,                   0.0   ,               53.0   ,
2025-02-04 19:43:19 ,         375.0   ,            101.3   ,               46.7   ,        56.8   ,                   0.0   ,               54.0   ,
2025-02-04 19:43:20 ,         375.0   ,            101.3   ,               46.7   ,        56.7   ,                   0.0   ,               56.0   ,
2025-02-04 19:43:21 ,         375.0   ,            101.3   ,               46.6   ,        56.4   ,                   0.0   ,               52.0   ,
2025-02-04 19:43:22 ,         375.0   ,            101.3   ,               46.4   ,        56.4   ,                   0.0   ,               49.0   ,
2025-02-04 19:43:23 ,         375.0   ,            101.3   ,               46.5   ,        56.4   ,                   0.0   ,               48.0   ,
2025-02-04 19:43:24 ,         375.0   ,            101.3   ,               46.5   ,        56.4   ,                   0.0   ,               47.0   ,
2025-02-04 19:43:25 ,         375.0   ,            101.3   ,               46.4   ,        56.3   ,                   0.0   ,               52.0   ,
2025-02-04 19:43:26 ,         375.0   ,            101.3   ,               46.3   ,        56.2   ,                   0.0   ,               48.0   ,
2025-02-04 19:43:27 ,         375.0   ,            101.3   ,               46.2   ,        55.9   ,                   0.0   ,               50.0   ,
2025-02-04 19:43:28 ,         375.0   ,            101.3   ,               46.3   ,        56.2   ,                   0.0   ,               56.0   ,
2025-02-04 19:43:29 ,         375.0   ,            101.3   ,               46.3   ,        56.1   ,                   0.0   ,               52.0   ,
2025-02-04 19:43:30 ,         375.0   ,            101.3   ,               46.1   ,        56.0   ,                   0.0   ,               46.0   ,
2025-02-04 19:43:31 ,         375.0   ,            101.3   ,               46.1   ,        56.0   ,                   0.0   ,               55.0   ,
2025-02-04 19:43:32 ,         375.0   ,            101.3   ,               46.1   ,        55.9   ,                   0.0   ,               52.0   ,
2025-02-04 19:43:33 ,         375.0   ,            101.3   ,               46.0   ,        55.8   ,                   0.0   ,               62.0   ,
2025-02-04 19:43:34 ,         375.0   ,            101.3   ,               45.8   ,        55.6   ,                   0.0   ,               50.0   ,
2025-02-04 19:43:35 ,         375.0   ,            101.3   ,               45.8   ,        55.7   ,                   0.0   ,               61.0   ,
2025-02-04 19:43:36 ,         375.0   ,            101.3   ,               45.8   ,        55.7   ,                   0.0   ,               51.0   ,
2025-02-04 19:43:37 ,         375.0   ,            101.3   ,               45.9   ,        55.8   ,                   0.0   ,               57.0   ,
2025-02-04 19:43:38 ,         375.0   ,            101.3   ,               45.8   ,        55.7   ,                   0.0   ,               54.0   ,
2025-02-04 19:43:39 ,         375.0   ,            101.3   ,               45.8   ,        55.7   ,                   0.0   ,               49.0   ,
2025-02-04 19:43:40 ,         375.0   ,            101.3   ,               45.7   ,        55.7   ,                   0.0   ,               57.0   ,
2025-02-04 19:43:41 ,         375.0   ,            101.3   ,               45.8   ,        55.7   ,                   0.0   ,               49.0   ,
2025-02-04 19:43:42 ,         375.0   ,            101.3   ,               45.6   ,        55.5   ,                   0.0   ,               48.0   ,
2025-02-04 19:43:43 ,         375.0   ,            101.3   ,               45.7   ,        55.7   ,                   0.0   ,               54.0   ,
2025-02-04 19:43:44 ,         375.0   ,            101.3   ,               45.5   ,        55.6   ,                   0.0   ,               47.0   ,
2025-02-04 19:43:45 ,         375.0   ,            101.3   ,               45.6   ,        55.4   ,                   0.0   ,               47.0   ,
2025-02-04 19:43:46 ,         375.0   ,            101.3   ,               45.4   ,        55.5   ,                   0.0   ,               56.0   ,
2025-02-04 19:43:47 ,         405.0   ,            101.3   ,               45.4   ,        55.5   ,                   0.0   ,               54.0   ,
2025-02-04 19:43:48 ,         435.0   ,            101.3   ,               45.5   ,        55.6   ,                   0.0   ,               63.0   ,
2025-02-04 19:43:49 ,         495.0   ,            101.3   ,               45.6   ,        55.7   ,                   0.0   ,               50.0   ,
2025-02-04 19:43:50 ,         540.0   ,            101.3   ,               45.5   ,        55.5   ,                   0.0   ,               47.0   ,
2025-02-04 19:43:51 ,         555.0   ,            101.3   ,               45.5   ,        55.5   ,                   0.0   ,               46.0   ,
2025-02-04 19:43:52 ,         555.0   ,            101.3   ,               45.3   ,        55.2   ,                   0.0   ,               55.0   ,
2025-02-04 19:43:53 ,         480.0   ,            101.3   ,               45.2   ,        55.3   ,                   0.0   ,               63.0   ,
2025-02-04 19:43:54 ,         435.0   ,            101.3   ,               45.2   ,        55.1   ,                   0.0   ,               47.0   ,
2025-02-04 19:43:55 ,         405.0   ,            101.3   ,               45.2   ,        55.1   ,                   0.0   ,               54.0   ,
2025-02-04 19:43:56 ,         390.0   ,            101.3   ,               45.0   ,        54.9   ,                   0.0   ,               49.0   ,
2025-02-04 19:43:57 ,         405.0   ,            101.3   ,               45.1   ,        55.0   ,                   0.0   ,               53.0   ,
2025-02-04 19:43:59 ,         435.0   ,            101.3   ,               45.0   ,        54.8   ,                   0.0   ,               51.0   ,
2025-02-04 19:44:00 ,         435.0   ,            101.3   ,               45.0   ,        54.8   ,                   0.0   ,               47.0   ,
2025-02-04 19:44:01 ,         465.0   ,            101.3   ,               45.0   ,        54.8   ,                   0.0   ,               64.0   ,
2025-02-04 19:44:02 ,         465.0   ,            101.3   ,               44.9   ,        54.7   ,                   0.0   ,               51.0   ,
2025-02-04 19:44:03 ,         480.0   ,            101.3   ,               44.8   ,        54.6   ,                   0.0   ,               46.0   ,
2025-02-04 19:44:04 ,         480.0   ,            101.3   ,               44.8   ,        54.6   ,                   0.0   ,               52.0   ,
2025-02-04 19:44:05 ,         405.0   ,            101.3   ,               44.9   ,        54.7   ,                   0.0   ,               52.0   ,
2025-02-04 19:44:06 ,         375.0   ,            101.3   ,               44.8   ,        54.6   ,                   0.0   ,               45.0   ,
2025-02-04 19:44:07 ,         375.0   ,            101.3   ,               44.8   ,        54.4   ,                   0.0   ,               44.0   ,
2025-02-04 19:44:08 ,         375.0   ,            101.3   ,               44.7   ,        54.6   ,                   0.0   ,               45.0   ,
